id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,fare_amount
id1015652,2,2016-04-08 12:31:52,2016-04-08 12:52:55,1,-73.867992,40.778134,-73.984218,40.744686,N,1263,34.24
id1015653,2,2016-03-27 09:01:35,2016-03-27 09:17:11,2,-73.970119,40.730145,-74.01951,40.735908,N,936,19.33
id1015654,1,2016-03-10 12:13:23,2016-03-10 12:17:13,1,-73.971372,40.777403,-73.968558,40.779616,N,230,7.18
id1015655,2,2016-01-18 06:24:46,2016-01-18 06:38:49,2,-73.924281,40.812395,-73.889135,40.786617,N,843,19.59
id1015656,1,2016-03-21 00:54:48,2016-03-21 01:05:56,1,-73.978447,40.774394,-73.972062,40.81027,N,668,17.4
id1015657,2,2016-06-02 03:59:57,2016-06-02 04:40:26,1,-73.778715,40.636243,-73.996937,40.777613,N,2429,88.66
id1015658,2,2016-05-21 19:08:28,2016-05-21 19:26:42,1,-73.965936,40.748152,-73.874795,40.763407,N,1094,26.45
id1015659,2,2016-02-27 17:30:48,2016-02-27 18:07:03,2,-73.774831,40.646429,-74.030615,40.683518,N,2175,84.15
id1015660,1,2016-02-28 00:05:10,2016-02-28 00:21:13,1,-74.020805,40.665014,-73.987753,40.717941,N,963,25.69
id1015661,2,2016-04-02 22:13:05,2016-04-02 22:54:03,3,-73.98381,40.695064,-73.87909,40.770589,N,2458,45.45
id1015662,1,2016-04-02 17:04:22,2016-04-02 17:46:23,1,-73.993096,40.697233,-73.956769,40.762115,N,2521,35.3
id1015663,1,2016-02-13 22:55:33,2016-02-13 23:01:41,1,-73.967024,40.794188,-73.967999,40.783368,N,368,10.05
id1015664,1,2016-06-04 18:33:00,2016-06-04 18:49:02,1,-74.011564,40.751277,-73.955701,40.750685,N,962,20.1
id1015665,2,2016-04-21 08:57:21,2016-04-21 09:46:43,1,-73.777224,40.639647,-73.946996,40.79706,N,2962,88.84
id1015666,1,2016-05-08 14:05:47,2016-05-08 14:22:04,1,-73.994822,40.775538,-74.007272,40.730565,N,977,21.0
id1015667,2,2016-06-22 01:43:57,2016-06-22 02:00:27,1,-74.029062,40.669099,-73.969795,40.755569,N,990,34.69
id1015668,2,2016-05-10 12:44:36,2016-05-10 13:03:10,1,-74.000103,40.750398,-74.028841,40.717968,N,1114,19.84
id1015669,2,2016-04-04 07:13:09,2016-04-04 07:32:09,1,-73.990431,40.72565,-74.019273,40.748314,N,1140,19.53
id1015670,1,2016-02-04 15:55:06,2016-02-04 16:46:24,2,-73.784961,40.647184,-74.012406,40.772646,N,3078,96.02
id1015671,1,2016-05-28 16:04:15,2016-05-28 16:30:14,1,-73.979783,40.813765,-74.003695,40.708983,N,1559,39.16
id1015672,2,2016-01-16 03:22:37,2016-01-16 03:40:28,1,-73.938023,40.779322,-73.994622,40.729671,N,1071,27.31
id1015673,2,2016-03-13 03:05:57,2016-03-13 03:14:32,1,-74.005072,40.734139,-73.962758,40.75665,N,515,16.94
id1015674,2,2016-03-30 01:38:32,2016-03-30 02:02:44,1,-74.02983,40.752767,-73.87429,40.787951,N,1452,42.33
id1015675,2,2016-05-28 21:04:17,2016-05-28 21:17:13,1,-73.985869,40.731071,-73.984593,40.763375,N,776,17.52
id1015676,2,2016-05-03 05:40:50,2016-05-03 06:09:01,1,-73.773454,40.65931,-74.017662,40.685223,N,1691,77.84
id1015677,2,2016-02-19 15:23:12,2016-02-19 15:44:27,5,-73.992905,40.741087,-73.973562,40.790465,N,1275,24.0
id1015678,1,2016-06-04 09:57:52,2016-06-04 10:05:54,1,-73.958058,40.798836,-73.950479,40.771406,N,482,14.24
id1015679,2,2016-02-15 17:15:58,2016-02-15 17:44:16,1,-73.959173,40.782753,-74.000004,40.71754,N,1698,32.29
id1015680,2,2016-02-18 18:48:34,2016-02-18 19:14:38,1,-73.989194,40.804118,-73.981388,40.7515,N,1564,26.43
id1015681,1,2016-03-18 15:01:11,2016-03-18 15:24:11,1,-73.987319,40.711493,-73.98294,40.769051,N,1380,25.0
id1015682,1,2016-04-06 01:25:44,2016-04-06 01:38:10,1,-73.991291,40.734723,-73.986228,40.773537,N,746,18.86
id1015683,2,2016-04-21 13:55:25,2016-04-21 14:25:07,1,-73.780731,40.635982,-73.987117,40.771343,N,1782,81.49
id1015684,2,2016-06-05 04:58:11,2016-06-05 05:06:41,1,-73.97646,40.805045,-73.9406,40.777578,N,510,17.12
id1015685,2,2016-03-23 04:24:21,2016-03-23 04:41:59,1,-74.017602,40.764394,-73.999466,40.706041,N,1058,24.92
id1015686,1,2016-03-07 19:32:37,2016-03-07 19:46:44,1,-73.95535,40.746435,-73.978709,40.739893,N,847,16.15
id1015687,2,2016-02-20 08:52:06,2016-02-20 09:07:38,5,-74.005148,40.750649,-73.949705,40.796498,N,932,25.12
id1015688,2,2016-03-05 22:39:05,2016-03-05 22:54:14,5,-73.949316,40.772276,-73.994299,40.772051,N,909,18.84
id1015689,1,2016-04-01 07:37:34,2016-04-01 07:50:21,2,-73.958838,40.659902,-73.959942,40.677249,N,767,13.17
id1015690,1,2016-03-18 18:35:48,2016-03-18 18:48:18,1,-74.005708,40.758595,-73.989536,40.739252,N,750,15.05
id1015691,2,2016-03-19 02:08:43,2016-03-19 02:29:06,1,-73.978834,40.802462,-74.017547,40.729047,N,1223,31.79
id1015692,2,2016-03-14 16:45:46,2016-03-14 17:14:27,2,-74.026208,40.698591,-73.983675,40.776422,N,1721,35.56
id1015693,1,2016-03-24 15:19:24,2016-03-24 15:57:10,2,-73.786847,40.635777,-74.013065,40.712327,N,2266,78.16
id1015694,1,2016-03-05 12:46:45,2016-03-05 13:07:39,1,-73.891485,40.782693,-73.996726,40.748892,N,1254,31.42
id1015695,1,2016-05-27 12:53:07,2016-05-27 13:40:51,1,-73.773026,40.642217,-73.977289,40.67178,N,2864,80.13
id1015696,2,2016-03-21 05:47:04,2016-03-21 05:54:27,5,-73.998413,40.739403,-74.005806,40.715439,N,443,13.48
id1015697,1,2016-06-13 03:10:04,2016-06-13 03:23:02,1,-73.969799,40.753181,-74.011267,40.729103,N,778,19.39
id1015698,2,2016-04-26 06:45:31,2016-04-26 07:34:49,1,-73.960039,40.779513,-73.767086,40.64903,N,2958,85.02
id1015699,1,2016-01-10 03:39:39,2016-01-10 03:53:07,2,-74.009848,40.764337,-74.014408,40.728089,N,808,18.52
id1015700,1,2016-06-19 08:45:44,2016-06-19 09:06:31,1,-73.965974,40.665106,-73.991529,40.735131,N,1247,30.55
id1015701,1,2016-06-04 02:50:51,2016-06-04 03:08:53,1,-73.974019,40.659535,-73.94677,40.721038,N,1082,25.97
id1015702,2,2016-01-13 07:08:09,2016-01-13 07:32:30,1,-73.995092,40.730205,-73.985683,40.782278,N,1461,26.7
id1015703,1,2016-04-12 18:15:54,2016-04-12 19:22:51,6,-73.770299,40.614837,-73.959063,40.766006,N,4017,103.46
id1015704,2,2016-06-17 10:07:28,2016-06-17 10:30:31,1,-73.97095,40.776129,-74.014045,40.702024,N,1383,32.72
id1015705,2,2016-02-22 19:19:45,2016-02-22 19:38:16,1,-74.001223,40.731986,-73.981306,40.7611,N,1111,20.91
id1015706,2,2016-01-17 08:07:05,2016-01-17 08:35:10,1,-73.969195,40.766142,-73.774641,40.650019,N,1685,83.24
id1015707,2,2016-06-12 21:44:59,2016-06-12 21:56:14,1,-73.996242,40.717502,-73.995786,40.744383,N,675,15.24
id1015708,1,2016-05-24 13:18:26,2016-05-24 13:29:06,6,-74.01518,40.739082,-73.993807,40.755507,N,640,12.92
id1015709,2,2016-02-13 07:36:31,2016-02-13 07:52:07,2,-74.03823,40.771796,-73.97465,40.737124,N,936,23.05
id1015710,1,2016-04-27 10:08:55,2016-04-27 11:07:47,2,-73.945829,40.652495,-73.872783,40.781522,N,3532,59.63
id1015711,2,2016-03-31 19:59:39,2016-03-31 20:28:47,1,-73.988619,40.70037,-73.975849,40.791043,N,1748,37.41
id1015712,2,2016-05-23 15:42:14,2016-05-23 15:57:18,1,-73.982394,40.744039,-73.929129,40.74191,N,904,19.42
id1015713,2,2016-06-14 08:48:56,2016-06-14 09:18:02,1,-73.945157,40.768588,-73.989027,40.725353,N,1746,28.35
id1015714,2,2016-03-11 01:44:47,2016-03-11 02:01:55,1,-73.974105,40.806332,-74.011254,40.756925,N,1028,25.11
id1015715,2,2016-01-08 02:54:51,2016-01-08 03:07:35,4,-73.98902,40.805108,-74.00076,40.764367,N,764,19.88
id1015716,1,2016-02-21 00:04:24,2016-02-21 00:20:41,1,-73.99782,40.749623,-73.988714,40.688178,N,977,26.27
id1015717,2,2016-05-08 09:32:29,2016-05-08 10:05:41,1,-73.773771,40.635974,-73.996339,40.751708,N,1992,82.57
id1015718,2,2016-05-14 22:35:11,2016-05-14 22:59:33,5,-74.000487,40.673815,-73.980745,40.780128,N,1462,39.34
id1015719,2,2016-02-25 20:25:18,2016-02-25 20:40:06,2,-73.972543,40.78442,-73.956315,40.764802,N,888,15.18
id1015720,1,2016-01-16 22:27:44,2016-01-16 22:47:19,1,-73.870933,40.779555,-73.952544,40.79413,N,1175,26.55
id1015721,2,2016-03-09 19:57:31,2016-03-09 20:08:34,1,-73.962298,40.773415,-73.984849,40.777531,N,663,13.77
id1015722,1,2016-01-07 02:17:48,2016-01-07 02:30:22,2,-73.87402,40.786639,-73.97404,40.741218,N,754,30.21
id1015723,2,2016-03-30 12:00:43,2016-03-30 12:37:18,1,-73.78741,40.633093,-73.962942,40.704086,N,2195,76.29
id1015724,1,2016-06-30 04:43:06,2016-06-30 04:56:46,4,-73.975587,40.738778,-73.929919,40.769951,N,820,20.77
id1015725,2,2016-04-15 14:02:47,2016-04-15 14:09:08,2,-74.009961,40.752364,-74.007569,40.742142,N,381,9.91
id1015726,1,2016-05-01 04:09:17,2016-05-01 04:14:05,5,-74.001677,40.765273,-73.984265,40.76542,N,288,9.27
id1015727,2,2016-02-08 10:13:45,2016-02-08 10:36:54,1,-73.958924,40.776517,-73.991939,40.733084,N,1389,25.7
id1015728,2,2016-02-05 03:02:46,2016-02-05 03:30:40,2,-73.971533,40.672716,-73.784362,40.641588,N,1674,72.58
id1015729,1,2016-05-01 13:43:24,2016-05-01 13:54:23,1,-73.923093,40.801023,-73.956556,40.773721,N,659,17.08
id1015730,1,2016-03-22 13:24:22,2016-03-22 13:49:11,2,-74.027233,40.716485,-73.970106,40.753579,N,1489,26.38
id1015731,1,2016-02-24 22:40:50,2016-02-24 23:06:26,1,-73.958868,40.695345,-73.873668,40.779255,N,1536,40.12
id1015732,2,2016-01-02 22:05:35,2016-01-02 22:17:55,1,-73.995935,40.753592,-74.000725,40.701884,N,740,21.48
id1015733,2,2016-02-16 04:14:28,2016-02-16 04:28:20,1,-73.954991,40.768933,-73.997839,40.735417,N,832,21.02
id1015734,1,2016-03-21 16:56:02,2016-03-21 17:23:44,5,-73.878089,40.774364,-73.944453,40.780767,N,1662,27.17
id1015735,1,2016-04-17 21:00:48,2016-04-17 21:40:28,1,-73.785619,40.626905,-73.97635,40.7762,N,2380,91.65
id1015736,1,2016-05-14 12:05:17,2016-05-14 12:36:27,1,-73.98446,40.694658,-73.93415,40.798076,N,1870,41.92
id1015737,2,2016-03-02 14:35:50,2016-03-02 14:51:54,1,-73.998056,40.712976,-74.004813,40.758237,N,964,21.97
id1015738,2,2016-01-06 05:47:57,2016-01-06 06:05:31,1,-73.983595,40.78051,-73.881152,40.767415,N,1054,29.64
id1015739,1,2016-02-25 18:58:17,2016-02-25 19:40:36,1,-74.020807,40.66659,-73.985554,40.762736,N,2539,43.7
id1015740,2,2016-03-31 23:46:44,2016-03-31 23:52:04,1,-74.006576,40.720227,-73.98676,40.730568,N,320,12.43
id1015741,1,2016-03-31 11:14:42,2016-03-31 11:21:29,1,-74.022506,40.71661,-74.013977,40.708149,N,407,9.03
id1015742,2,2016-01-10 12:28:36,2016-01-10 13:09:13,1,-73.769488,40.630707,-73.973223,40.733268,N,2437,79.19
id1015743,2,2016-06-22 19:01:45,2016-06-22 19:18:07,5,-73.958446,40.797753,-73.9247,40.792667,Y,982,17.51
id1015744,2,2016-02-03 17:35:34,2016-02-03 17:54:37,1,-73.988008,40.780764,-74.037047,40.780929,N,1143,21.3
id1015745,2,2016-05-16 02:22:39,2016-05-16 02:29:24,2,-73.98583,40.779187,-73.979322,40.755864,N,405,12.46
id1015746,1,2016-03-20 14:38:54,2016-03-20 14:59:56,1,-74.015785,40.744107,-74.013751,40.702835,N,1262,22.9
id1015747,2,2016-01-23 06:25:13,2016-01-23 06:44:45,1,-73.962374,40.800002,-73.909941,40.796727,N,1172,21.24
id1015748,2,2016-01-20 23:49:17,2016-01-20 23:58:16,5,-73.982043,40.697734,-73.975795,40.73416,N,539,17.25
id1015749,2,2016-03-21 11:50:46,2016-03-21 12:06:08,1,-73.996925,40.758347,-73.982035,40.794662,N,922,18.8
id1015750,2,2016-04-26 02:09:44,2016-04-26 02:27:32,6,-73.982292,40.765709,-73.996701,40.713435,N,1068,24.12
id1015751,2,2016-04-30 21:32:43,2016-04-30 21:59:56,1,-73.78424,40.653452,-73.97881,40.775681,N,1633,78.45
id1015752,2,2016-02-14 07:24:10,2016-02-14 07:59:37,1,-74.053674,40.70818,-73.869905,40.768982,N,2127,52.27
id1015753,2,2016-04-15 15:19:22,2016-04-15 15:22:22,5,-73.997968,40.701318,-73.99684,40.690551,N,180,8.02
id1015754,2,2016-02-28 21:43:38,2016-02-28 22:11:26,1,-73.989589,40.682929,-73.878227,40.783714,N,1668,44.15
id1015755,2,2016-03-22 23:01:48,2016-03-22 23:13:50,1,-73.976788,40.775462,-73.880498,40.780745,N,722,26.53
id1015756,1,2016-05-19 00:55:31,2016-05-19 01:14:25,1,-73.938807,40.762183,-73.980209,40.629648,N,1134,43.47
id1015757,1,2016-06-29 01:38:11,2016-06-29 01:46:00,2,-73.992695,40.740669,-73.981881,40.775074,N,469,15.67
id1015758,2,2016-04-10 06:57:40,2016-04-10 07:25:54,2,-73.984701,40.794952,-74.002502,40.731892,N,1694,30.39
id1015759,2,2016-06-16 20:55:19,2016-06-16 21:06:59,2,-73.961821,40.751197,-73.964851,40.720308,N,700,15.47
id1015760,1,2016-05-16 05:17:22,2016-05-16 05:23:39,4,-73.960579,40.731505,-73.981049,40.713983,N,377,12.91
id1015761,1,2016-02-28 11:20:28,2016-02-28 11:47:13,1,-73.903037,40.851616,-73.87427,40.783942,N,1605,31.12
id1015762,2,2016-02-18 23:41:49,2016-02-18 23:51:52,1,-74.007115,40.716738,-73.994557,40.760494,N,603,18.99
id1015763,1,2016-04-01 17:12:23,2016-04-01 17:34:45,6,-74.021579,40.715288,-73.96061,40.722451,N,1342,23.81
id1015764,1,2016-03-19 10:44:15,2016-03-19 10:55:22,1,-74.018353,40.755784,-73.970226,40.743316,N,667,17.91
id1015765,1,2016-03-20 12:23:08,2016-03-20 12:52:48,6,-73.94604,40.725225,-73.97895,40.788963,N,1780,31.99
id1015766,2,2016-02-06 14:48:36,2016-02-06 15:12:21,1,-74.003904,40.764508,-73.996544,40.708458,N,1425,26.23
id1015767,2,2016-04-17 03:16:46,2016-04-17 03:34:48,1,-73.882446,40.772046,-74.005187,40.762654,N,1082,33.51
id1015768,2,2016-05-27 04:53:38,2016-05-27 05:04:07,5,-74.010876,40.743004,-73.968867,40.72461,N,629,17.61
id1015769,2,2016-01-06 08:18:14,2016-01-06 08:47:05,1,-73.962418,40.800089,-74.018634,40.722451,N,1731,36.92
id1015770,2,2016-05-22 03:34:22,2016-05-22 03:58:05,1,-73.970344,40.697529,-73.967721,40.791283,N,1423,36.17
id1015771,1,2016-02-04 16:03:04,2016-02-04 16:35:30,3,-73.988105,40.708166,-73.94849,40.828296,N,1946,45.28
id1015772,1,2016-02-14 10:02:51,2016-02-14 10:08:24,1,-73.979946,40.765775,-73.966917,40.774137,N,333,9.45
id1015773,2,2016-03-18 14:28:59,2016-03-18 14:45:06,1,-73.993415,40.745345,-74.039159,40.716186,N,967,21.08
id1015774,1,2016-04-07 01:49:01,2016-04-07 02:02:30,1,-74.019864,40.734487,-73.953259,40.721619,Y,809,21.0
id1015775,1,2016-05-08 07:17:24,2016-05-08 07:39:36,1,-73.864245,40.778146,-73.9438,40.765724,N,1332,25.83
id1015776,2,2016-03-24 19:10:05,2016-03-24 19:39:19,1,-73.985627,40.764338,-73.879639,40.791721,N,1754,34.94
id1015777,2,2016-01-19 13:00:32,2016-01-19 13:24:39,1,-73.912304,40.845347,-73.87675,40.783236,N,1447,30.91
id1015778,1,2016-04-09 18:45:21,2016-04-09 18:55:48,1,-74.012767,40.742052,-74.004653,40.721409,N,627,13.21
id1015779,1,2016-03-25 20:52:05,2016-03-25 21:02:23,5,-74.022037,40.787176,-73.992587,40.794603,N,618,13.67
id1015780,2,2016-05-16 13:51:48,2016-05-16 14:45:08,5,-73.95264,40.768924,-73.788354,40.634595,N,3200,88.4
id1015781,1,2016-05-06 09:10:25,2016-05-06 09:37:31,1,-73.998552,40.707807,-73.983869,40.786517,N,1626,34.19
id1015782,1,2016-03-25 16:16:50,2016-03-25 17:12:03,1,-74.002019,40.720529,-73.772542,40.645248,N,3313,93.53
id1015783,1,2016-03-19 05:59:56,2016-03-19 06:05:34,1,-74.027908,40.75734,-74.006182,40.755442,N,338,11.91
id1015784,1,2016-02-17 04:41:53,2016-02-17 04:59:32,1,-74.011504,40.726848,-73.98793,40.656574,N,1059,28.5
id1015785,1,2016-06-13 15:31:02,2016-06-13 15:43:38,1,-73.954652,40.746644,-73.975179,40.729488,N,756,14.61
id1015786,2,2016-05-18 11:20:55,2016-05-18 11:34:38,1,-73.899087,40.843069,-73.958605,40.780171,N,823,28.03
id1015787,1,2016-06-15 16:46:49,2016-06-15 17:29:38,5,-73.989853,40.75893,-73.995338,40.703231,N,2569,32.92
id1015788,1,2016-02-13 02:09:23,2016-02-13 02:24:15,1,-73.987051,40.719649,-74.019602,40.700411,N,892,18.13
id1015789,2,2016-05-28 19:49:26,2016-05-28 20:24:56,4,-73.765538,40.63173,-74.007227,40.743607,N,2130,86.25
id1015790,1,2016-05-13 18:51:53,2016-05-13 18:59:43,1,-73.9684,40.77198,-73.956907,40.77074,N,470,9.22
id1015791,2,2016-02-20 14:54:59,2016-02-20 15:21:07,1,-73.864774,40.780026,-73.984317,40.773018,N,1568,36.93
id1015792,2,2016-04-09 06:45:22,2016-04-09 07:14:02,1,-73.955172,40.687443,-73.97163,40.732895,N,1720,26.76
id1015793,1,2016-06-11 11:55:59,2016-06-11 12:12:25,1,-73.968723,40.711064,-73.99006,40.765739,N,986,24.58
id1015794,1,2016-01-07 21:25:42,2016-01-07 21:33:14,2,-73.966786,40.733319,-73.95911,40.756268,N,452,12.91
id1015795,1,2016-02-23 19:48:23,2016-02-23 20:22:10,1,-73.98421,40.78552,-73.998484,40.727977,N,2027,30.2
id1015796,2,2016-06-26 02:48:06,2016-06-26 03:25:52,2,-73.969802,40.788086,-73.772784,40.648817,N,2266,84.22
id1015797,1,2016-01-12 19:14:24,2016-01-12 19:38:31,1,-73.967762,40.772883,-74.034468,40.718145,N,1447,30.94
id1015798,2,2016-04-26 02:33:39,2016-04-26 02:41:50,1,-74.003584,40.748221,-73.976948,40.751905,N,491,11.78
id1015799,1,2016-05-09 09:37:28,2016-05-09 10:11:12,2,-73.948984,40.718306,-73.779954,40.636279,N,2024,73.45
id1015800,1,2016-04-21 10:27:19,2016-04-21 10:44:24,1,-73.967593,40.77824,-73.930309,40.75909,N,1025,19.69
id1015801,1,2016-05-18 19:05:11,2016-05-18 19:13:08,1,-74.004779,40.726076,-74.009835,40.713769,N,477,12.06
id1015802,1,2016-03-08 16:56:56,2016-03-08 17:02:16,1,-74.006463,40.707377,-74.006691,40.699028,N,320,9.67
id1015803,2,2016-01-24 07:59:09,2016-01-24 08:14:58,3,-73.956131,40.816876,-73.966339,40.779401,N,949,18.98
id1015804,1,2016-06-10 01:34:38,2016-06-10 01:42:44,1,-73.971504,40.796083,-73.981683,40.777785,N,486,13.21
id1015805,1,2016-06-16 12:23:36,2016-06-16 13:04:32,1,-73.771911,40.64668,-74.022292,40.713704,N,2456,86.97
id1015806,2,2016-01-04 00:43:55,2016-01-04 01:12:21,1,-73.777985,40.638733,-73.951705,40.737693,N,1706,72.8
id1015807,1,2016-03-29 00:09:04,2016-03-29 00:18:12,1,-73.992559,40.735516,-74.010374,40.76855,N,548,16.94
id1015808,1,2016-02-01 12:33:22,2016-02-01 12:45:25,3,-73.97883,40.724616,-74.016136,40.718751,N,723,16.19
id1015809,1,2016-03-22 15:52:07,2016-03-22 15:59:07,2,-73.964018,40.727251,-73.978944,40.732416,N,420,9.74
id1015810,1,2016-02-29 19:37:54,2016-02-29 19:49:13,1,-74.000956,40.764069,-73.983154,40.750533,N,679,14.05
id1015811,1,2016-01-22 02:49:29,2016-01-22 03:23:00,2,-73.967303,40.784965,-73.771083,40.645277,N,2011,85.31
id1015812,1,2016-05-27 13:04:34,2016-05-27 13:25:07,2,-73.985115,40.724687,-74.032683,40.687221,N,1233,24.5
id1015813,1,2016-02-02 18:15:55,2016-02-02 18:55:30,1,-73.942764,40.651991,-73.989115,40.746131,N,2375,44.3
id1015814,1,2016-03-05 09:13:29,2016-03-05 09:25:18,2,-73.961372,40.765551,-73.983118,40.780064,N,709,13.33
id1015815,1,2016-06-09 14:03:49,2016-06-09 14:33:53,1,-73.789144,40.65385,-73.972642,40.749584,N,1804,76.43
id1015816,1,2016-01-14 16:34:39,2016-01-14 16:39:16,2,-73.984883,40.732298,-73.991781,40.732165,N,277,8.18
id1015817,2,2016-02-01 22:23:07,2016-02-01 22:54:02,1,-74.011714,40.679551,-73.931278,40.83979,N,1855,55.25
id1015818,2,2016-03-26 07:49:29,2016-03-26 08:20:50,1,-74.017689,40.765835,-73.779048,40.630847,N,1881,89.61
id1015819,2,2016-03-30 08:24:33,2016-03-30 08:57:12,1,-73.994551,40.799028,-74.018105,40.697191,N,1959,40.58
id1015820,2,2016-01-15 02:24:59,2016-01-15 02:49:41,1,-73.767178,40.637338,-74.028149,40.733253,N,1482,89.2
id1015821,1,2016-06-25 12:43:37,2016-06-25 13:07:58,1,-73.976409,40.753263,-73.869602,40.780893,N,1461,32.08
id1015822,1,2016-01-05 20:01:22,2016-01-05 20:17:40,1,-74.026695,40.718703,-73.986069,40.71456,N,978,16.56
id1015823,1,2016-05-29 02:26:23,2016-05-29 02:35:13,2,-73.930175,40.788732,-73.985752,40.786516,N,530,19.13
id1015824,2,2016-04-14 20:32:16,2016-04-14 20:54:14,2,-73.971303,40.765542,-73.997829,40.71297,N,1318,25.21
id1015825,1,2016-04-26 12:08:22,2016-04-26 12:28:50,1,-73.970633,40.793934,-74.015335,40.757255,N,1228,24.49
id1015826,1,2016-02-09 09:57:25,2016-02-09 10:22:54,1,-74.003618,40.716582,-73.982862,40.669874,N,1529,27.14
id1015827,2,2016-04-30 18:34:24,2016-04-30 18:59:23,1,-73.880138,40.772519,-73.988315,40.805786,N,1499,34.37
id1015828,2,2016-03-27 19:48:10,2016-03-27 20:03:25,2,-73.921019,40.768182,-73.977915,40.768403,N,915,20.2
id1015829,1,2016-03-07 03:07:56,2016-03-07 03:15:06,4,-74.009225,40.742417,-73.984105,40.755293,N,430,13.27
id1015830,1,2016-03-19 10:32:16,2016-03-19 11:09:38,1,-73.788407,40.637612,-74.004697,40.623478,N,2242,74.3
id1015831,1,2016-05-27 01:45:29,2016-05-27 01:52:38,1,-73.981606,40.769234,-73.979603,40.748243,N,429,12.25
id1015832,2,2016-04-07 03:34:54,2016-04-07 04:00:26,1,-73.91498,40.672681,-73.773938,40.632589,N,1532,57.69
id1015833,2,2016-04-14 07:15:31,2016-04-14 07:41:20,1,-73.995927,40.801539,-73.882491,40.77416,N,1549,37.1
id1015834,1,2016-02-18 06:05:12,2016-02-18 06:40:38,1,-73.969195,40.738234,-73.984124,40.669862,N,2126,32.99
id1015835,1,2016-01-15 04:21:35,2016-01-15 04:31:20,1,-73.963465,40.782471,-73.999334,40.774001,N,585,13.97
id1015836,2,2016-04-07 12:23:35,2016-04-07 13:00:48,1,-73.977511,40.774716,-73.772229,40.653689,N,2233,88.18
id1015837,1,2016-01-25 00:37:51,2016-01-25 01:05:39,2,-73.866006,40.780042,-74.030859,40.756529,N,1668,45.26
id1015838,2,2016-01-19 02:37:38,2016-01-19 02:45:44,5,-74.004136,40.645813,-73.976132,40.663066,N,486,14.47
id1015839,1,2016-05-24 01:33:18,2016-05-24 01:54:39,1,-73.970669,40.780932,-74.011556,40.750861,N,1281,22.14
id1015840,1,2016-03-10 11:29:36,2016-03-10 11:33:42,1,-74.021408,40.69942,-74.017276,40.70476,N,246,6.57
id1015841,2,2016-03-31 08:56:54,2016-03-31 09:19:44,1,-73.934163,40.748911,-73.984337,40.741047,N,1370,23.79
id1015842,2,2016-06-06 07:18:15,2016-06-06 07:50:49,1,-73.9861,40.716712,-73.884472,40.777196,N,1954,40.23
id1015843,2,2016-06-20 23:28:46,2016-06-20 23:38:43,1,-74.007981,40.733021,-73.981,40.787012,N,597,22.81
id1015844,1,2016-01-04 00:49:46,2016-01-04 01:01:13,1,-73.977476,40.69812,-74.006275,40.729677,N,687,17.87
id1015845,1,2016-06-05 13:21:03,2016-06-05 13:39:49,1,-73.964526,40.78712,-73.864586,40.776921,N,1126,28.4
id1015846,2,2016-01-03 20:46:31,2016-01-03 20:57:55,1,-74.017305,40.764045,-73.978035,40.737197,N,684,18.48
id1015847,2,2016-04-18 19:19:07,2016-04-18 19:31:33,1,-73.957737,40.753344,-73.932675,40.755486,N,746,14.6
id1015848,2,2016-02-29 12:47:04,2016-02-29 13:07:58,2,-73.926303,40.821786,-73.982535,40.768048,N,1254,28.4
id1015849,1,2016-06-27 07:02:38,2016-06-27 07:30:20,1,-73.998336,40.71485,-73.964768,40.654346,N,1662,30.57
id1015850,2,2016-02-21 18:18:18,2016-02-21 18:24:24,1,-73.957565,40.751888,-73.967925,40.765982,N,366,10.77
id1015851,2,2016-01-01 16:45:31,2016-01-01 17:14:56,4,-73.962884,40.748693,-73.923342,40.773796,N,1765,24.83
id1015852,2,2016-06-04 08:54:15,2016-06-04 09:18:49,1,-73.789049,40.633849,-73.873311,40.778197,N,1474,74.96
id1015853,2,2016-03-14 15:23:04,2016-03-14 15:48:39,5,-73.996021,40.696607,-73.864694,40.766047,N,1535,43.27
id1015854,1,2016-02-21 17:43:29,2016-02-21 18:02:59,1,-73.969982,40.714331,-74.040739,40.720072,N,1170,24.91
id1015855,1,2016-01-19 12:19:07,2016-01-19 12:42:51,3,-74.041511,40.679851,-73.983788,40.766893,N,1424,35.51
id1015856,2,2016-05-03 19:54:52,2016-05-03 20:50:31,3,-73.773611,40.645742,-73.974999,40.799879,N,3339,101.33
id1015857,2,2016-02-10 20:12:59,2016-02-10 20:37:43,5,-73.993743,40.77072,-73.948658,40.742954,N,1484,23.68
id1015858,2,2016-06-11 13:51:24,2016-06-11 13:59:06,1,-73.940163,40.756968,-73.96083,40.751587,N,462,11.4
id1015859,2,2016-03-28 09:41:59,2016-03-28 10:12:30,2,-73.942106,40.809098,-73.860649,40.776766,N,1831,33.32
id1015860,1,2016-06-06 08:41:35,2016-06-06 08:53:37,5,-73.983047,40.769545,-74.008988,40.761756,N,722,15.02
id1015861,1,2016-05-27 13:20:57,2016-05-27 13:50:23,5,-73.877748,40.777883,-73.987617,40.713928,N,1766,40.14
id1015862,2,2016-05-05 06:59:52,2016-05-05 07:04:44,6,-74.020443,40.709481,-74.014426,40.702652,N,292,8.16
id1015863,2,2016-04-16 06:29:56,2016-04-16 06:50:14,1,-74.041701,40.703543,-73.954186,40.694456,N,1218,25.84
